LATITUDE,LONGITUDE
40.7546608,-73.8331043
40.6606564,-73.8857861
40.7170151,-73.8297
40.7457274,-73.9781227
40.699716,-73.7986849
40.8920428,-73.8581282
40.7533681,-73.974648
40.5986285,-73.7642798
40.7533681,-73.974648
40.7413501,-73.9813106
40.7170989,-73.9985895
40.6259754,-73.9762346
40.7036765,-73.7908645
40.8409524,-73.879376
40.6714733,-73.8699853
40.7902773,-73.9395895
40.7408987,-73.8210669
40.744559,-73.9831755
40.7177239,-73.9857652
40.7346885,-73.9524386
40.7313511,-73.9825546
40.7291123,-74.0106725
40.7229153,-73.785288
40.676144,-73.8930673
40.8233002,-73.8800201
40.8791098,-73.8432427
40.6975581,-73.8527719
40.8651448,-73.8720281
40.7084277,-73.7805483
40.8446813,-73.8611857
40.7733356,-73.9550538
40.6410359,-73.9131469
40.7159636,-73.9519289
40.6448799,-74.0174913
40.6925629,-73.9279836
40.6781627,-73.8974769
40.6836583,-73.9078777
40.784237,-73.9470697
40.7572855,-73.9781153
40.7172894,-73.8320724
40.7097865,-73.8204183
40.585859,-74.1492896
40.7120705,-73.9969484
40.7655185,-73.9720983
40.7567943,-73.8941253
40.6936625,-73.8521639
40.8900003,-73.8490979
40.773047,-73.889424
40.6450318,-73.9199775
40.7145026,-73.8247094
40.7816671,-73.9866887
40.8056394,-73.934392
40.6984191,-73.8010546
40.7047985,-74.0166846
40.8351978,-73.8740453
40.711037,-73.7280965
40.6489241,-73.9493717
40.7568039,-73.8736557
40.6517331,-73.930381
40.7410282,-73.9343077
40.7407326,-73.9817618
40.7443461,-73.9288984
40.7604566,-73.983731
40.6673505,-73.7699326
40.7025309,-73.814293
40.7577007,-73.9693944
40.6468114,-73.9510598
40.7522807,-73.9896919
40.6427979,-74.0019602
40.5789211,-73.974959
40.6281676,-73.9278657
40.8013417,-73.9459689
40.7533853,-73.8190924
40.7566785,-73.9208649
40.7659332,-73.9908775
40.7584569,-73.822219
40.7652244,-73.9316919
40.751453,-73.9781533
40.8439024,-73.942696
40.7554843,-73.7417243
40.784237,-73.9470697
40.8678807,-73.899426
40.7388307,-73.9831481
40.7252044,-73.9061715
40.7470379,-73.8895718
40.694549,-73.7441572
40.6596509,-73.7738282
40.6756632,-73.9276882
40.7418481,-73.7820802
40.7014547,-73.9896203
40.6273669,-74.1665593
40.6377818,-74.0179326
40.590748,-73.9487173
40.6641493,-73.8818548
40.7212518,-74.0014466
40.7139775,-73.9530878
40.8212629,-73.9460792
40.8292339,-73.8755055
40.7662932,-73.9336258
40.7291123,-74.0106725
40.6224004,-73.9366363
40.8400432,-73.8639384
40.5914492,-74.0929168
40.7171939,-73.9841023
40.7147294,-73.9420676
40.6432449,-73.9487599
40.7655201,-73.9800367
40.6761899,-73.9080899
40.6076884,-74.1389164
40.7325591,-73.9250826
40.8770122,-73.881849
40.678277,-73.9246605
40.8061236,-73.9415943
40.7019569,-74.0096887
40.820189,-73.8906752
40.764595,-73.7587145
40.750766,-73.9744433
40.6697124,-73.9477302
40.8186378,-73.8100237
40.7844037,-73.9515184
40.7326034,-73.9876815
40.8444894,-73.8462338
40.6834193,-73.9819939
40.6640557,-73.9426955
40.7301174,-73.8623119
40.8992486,-73.8460818
40.8871753,-73.850663
40.759716,-73.7130169
40.7884291,-73.9490634
40.764595,-73.7587145
40.6094024,-74.0901074
40.6528558,-73.9459054
40.728076,-73.900272
40.8122164,-73.8858837
40.7385394,-73.8105031
40.8420678,-73.8974917
40.6755991,-73.9006786
40.7126465,-73.9899722
40.5935264,-73.9962647
40.8478982,-73.9452163
40.7899401,-73.980358
40.8473932,-73.9046221
40.7457967,-73.9822801
40.6468531,-74.0192539
40.6761899,-73.9080899
40.7369617,-73.9845089
40.5993815,-73.9514043
40.7750017,-73.9630861
40.8010009,-73.9137075
40.7231208,-74.0062341
40.7044239,-73.7928495
40.7488862,-73.9758407
40.6663599,-73.9787146
40.7636578,-73.9734636
40.7422847,-74.0044171
40.8380117,-73.8732802
40.6269422,-73.9675522
40.7548409,-73.9841185
40.8539091,-73.8836288
40.7673924,-73.9823647
40.8170166,-73.8628981
40.5850568,-73.9288808
40.6196656,-74.0996777
40.6083062,-74.126247
40.8137456,-73.9313928
40.6463892,-73.9682491
40.5843006,-74.1649074
40.7028729,-73.8995235
40.759626,-73.9954735
40.6521168,-73.8998342
40.8123388,-73.9289486
40.7562991,-73.8989268
40.752541,-73.8526035
40.7597028,-73.8003012
40.7128656,-73.9047713
40.6010221,-74.0043537
40.7942333,-73.9469462
40.8625068,-73.8258201
40.7477648,-73.9829581
40.7264305,-73.7508321
40.7542113,-73.8104745
40.6445992,-74.0215991
40.7166831,-73.9824286
40.7617379,-73.8437175
40.7697502,-73.9606016
40.7583771,-73.9943762
40.7007342,-73.9897287
40.7820225,-73.9717231
40.7588665,-73.7796746
40.7654191,-73.9838236
40.5979946,-74.066621
40.6574995,-73.8394637
40.6429717,-73.9790176
40.6941097,-73.8973622
40.8401796,-73.9264613
40.7329414,-73.9203819
40.7494646,-73.866556
40.7028376,-73.8698195
40.7634306,-73.9652115
40.7539439,-73.9721356
40.8062963,-73.9360169
40.7244289,-73.914871
40.7265437,-73.9991197
40.5644437,-74.1267543
40.7885324,-73.9532091
40.6547385,-73.9069229
40.7838299,-73.9778249
40.8519854,-73.7890499
40.8981163,-73.8512244
40.7442385,-73.9279746
40.5822717,-73.986118
40.810367,-73.9537428
40.6860873,-73.9826602
40.8203405,-73.940021
40.6526435,-73.9497689
40.6966756,-73.9575253
40.7595273,-73.999242
40.8163191,-73.9578319
40.6130588,-73.9581512
40.7298259,-74.0106005
40.8553791,-73.8315755
40.7110702,-73.7920281
40.5946488,-73.9565568
40.6695546,-73.9449618
40.7153053,-73.9604353
40.6538564,-74.0081666
40.8998242,-73.8434579
40.7212488,-73.9922364
40.6670627,-73.7391857
40.729335,-74.0052244
40.7579729,-73.9855364
40.8262564,-73.9016497
40.7103916,-73.9866051
40.8043758,-73.9374202
40.6819458,-73.9048767
40.6837538,-73.8397863
40.7571804,-73.9739824
40.6647954,-73.9398437
40.6851972,-73.9782759
40.8501811,-73.9105821
40.8540409,-73.8864517
40.7152345,-74.0133505
40.8772382,-73.9177996
40.6193973,-73.9695659
40.7476308,-73.8839372
40.8134382,-73.9413458
40.8041909,-73.9527249
40.8101738,-73.9511673
40.8048719,-73.9149956
40.6387754,-73.9600916
40.7839004,-73.9740586
40.7145985,-73.8743525
40.6072584,-74.0026435
40.7755624,-73.950337
40.7755624,-73.950337
40.7249661,-73.845503
40.7119619,-73.9406885
40.6023582,-74.0126221
40.7495397,-73.9774357
40.8252325,-73.9476044
40.6757357,-73.8968533
40.6731994,-73.9763223
40.7296632,-73.8502764
40.6881494,-73.8488335
40.760405,-73.9874743
40.6353188,-74.0232355
40.7628522,-73.9677279
40.8677336,-73.8586031
40.7087905,-74.0008584
40.7585505,-73.8296366
40.631544,-74.1489018
40.7285961,-73.9876715
40.5091252,-74.2358614
40.7201645,-73.844789
40.8600413,-73.9086095
40.6649248,-73.8109914
40.7583179,-73.7770161
40.6846382,-73.8758296
40.7094848,-73.9940233
40.8068492,-73.9697267
40.6934476,-73.9170093
40.6771023,-73.9247844
40.5992541,-73.989395
40.7322776,-73.8492638
40.7603116,-73.9716962
40.7028945,-73.8691558
40.7583771,-73.9943762
40.7537655,-73.8048849
40.7493471,-73.8258452
40.7137091,-73.7695866
40.6305063,-73.9281154
40.7542791,-73.9090109
40.8825393,-73.8269682
40.8398667,-73.9406395
40.6503881,-73.958708
40.7560994,-73.7465393
40.7158555,-73.9949534
40.701403,-73.9185718
40.5725674,-74.1699575
40.6263758,-73.9975359
40.6942141,-73.9593119
40.7575232,-73.8291338
40.6296472,-74.0106999
40.6592563,-73.9780141
40.6534188,-73.88897
40.7440288,-73.9261524
40.7483098,-73.8259851
40.7553365,-73.8432452
40.7343762,-73.8734167
40.7671539,-73.8836865
40.7826298,-73.9749835
40.8421538,-73.9422783
40.8113504,-73.924192
40.6647479,-73.7400181
40.7530792,-73.9371689
40.6550377,-73.9784696
40.7606005,-73.9643142
40.5796104,-74.1091109
40.6453259,-73.9129791
40.7496708,-73.9952973
40.6578369,-73.9503273
40.8534619,-73.8893807
40.7265632,-73.8380134
40.8240317,-73.9447582
40.7067235,-74.0067808
40.8427653,-73.8459342
40.6143098,-74.173997
40.5068357,-74.2452066
40.6265134,-74.023852
40.7553365,-73.8432452
40.7536121,-73.7445931
40.7159289,-73.9619104
40.6469275,-73.98231
40.7476292,-73.9767362
40.6638448,-73.9945067
40.7561391,-73.9831689
40.7344344,-73.9899039
40.6503881,-73.958708
40.6214926,-74.0262133
40.7169595,-73.8265455
40.6250796,-73.9623189
40.595921,-73.9410184
40.7232182,-73.9524973
40.8077723,-73.9454833
40.8873538,-73.9053351
40.592631,-74.1008291
40.8782895,-73.8700582
40.8391702,-73.8362823
40.7786073,-73.9816215
40.6130427,-73.9262037
40.7653588,-73.7442823
40.7398367,-73.8671454
40.7415488,-73.9895745
40.7710996,-73.9659332
40.7622904,-73.9861058
40.7527231,-73.9967877
40.7360047,-73.9936167
40.7750017,-73.9630861
40.7438656,-73.8256791
40.7354542,-73.9170371
40.786807,-73.9833735
40.6174327,-73.9324879
40.6654924,-73.9213659
40.6877898,-73.8201646
40.7184575,-73.9948089
40.76974,-73.9627027
40.7561783,-73.8017231
40.7722611,-73.9259009
40.7125785,-73.9291739
40.6308307,-74.0250857
40.7595273,-73.999242
40.6286836,-74.0121408
40.738552,-73.9996824
40.6765971,-73.8903771
40.6670782,-73.780894
40.7715904,-73.8100604
40.7083463,-73.8495127
40.7533218,-73.7447571
40.8011103,-73.9652171
40.8028239,-73.9303998
40.7979885,-73.9619826
40.6978882,-73.9946049
40.6709379,-73.7354338
40.7572323,-73.9897922
40.7183032,-73.9873956
40.7407182,-73.7016646
40.7808583,-73.9609091
40.789169,-73.9527428
40.747009,-73.9771875
40.8309366,-73.9123967
40.8451775,-73.9141598
40.6191985,-74.163848
40.7599831,-73.9648018
40.6693691,-73.895223
40.7160645,-73.9390182
40.6580065,-73.8740698
40.8488205,-73.8546637
40.760229,-73.9615205
40.6966689,-73.8868099
40.6904,-73.9236444
40.7872263,-73.9541633
40.5962901,-74.0906838
40.8678894,-73.8672765
40.8803256,-73.8277623
40.6760813,-73.9061253
40.8541166,-73.8909014
40.6382111,-74.1331999
40.7169922,-73.8240129
40.7442758,-73.8804172
40.7952524,-73.9732091
40.6106525,-73.9535426
40.753841,-73.7604857
40.6697527,-73.7454131
40.7621793,-73.9661291
40.7472771,-73.9896169
40.7396752,-73.9345761
40.7122849,-73.7853511
40.6510048,-73.9643548
40.8442372,-73.9236232
40.8599902,-73.8968495
40.8545823,-73.9161901
40.8504168,-73.9345431
40.6840843,-73.9086307
40.7362448,-73.7029656
40.7461818,-73.8529243
40.6977156,-73.9648744
40.764627,-73.9955453
40.7386864,-73.9958754
40.8013526,-73.9678754
40.7684858,-73.9555012
40.6403049,-74.1336509
40.631729,-74.1248934
40.7203038,-73.7323374
40.7567673,-73.8091859
40.6417272,-73.9926457
40.7427065,-73.9845256
40.8041684,-73.9667001
40.7096821,-73.8989037
40.7644363,-73.7226787
40.78109,-73.9128992
40.6667077,-73.8718221
40.5819581,-73.9599419
40.6849032,-73.9294521
40.8259384,-73.8591203
40.6750958,-73.975031
40.5753082,-74.1211198
40.7213538,-73.8190134
40.7504525,-73.9872921
40.7633659,-73.982817
40.7321246,-73.8972387
40.5777999,-73.9605636
40.6926172,-73.8215219
40.7826332,-73.9511983
40.8319276,-73.85104
40.7263924,-73.9917957
40.6227964,-74.0084221
40.8035936,-73.9197796
40.5682558,-74.1054715
40.6866823,-73.9793644
40.8411882,-73.9321417
40.681486,-73.9770225
40.8499616,-73.847732
40.8412779,-73.8635817
40.8396767,-73.9001047
40.604868,-74.1851436
40.6481186,-73.9310046
40.7713942,-73.9821578
40.8093413,-73.8553098
40.7527626,-73.8631855
40.7031657,-73.8166124
40.7120838,-74.0101215
40.723215,-73.8941137
40.5343259,-74.1930103
40.6083892,-74.0754731
40.6481418,-73.9492858
40.7262812,-73.9803335
40.64511,-73.9798817
40.5774756,-74.1083803
40.7293433,-73.902619
40.7622939,-73.9744569
40.7125314,-74.0076652
40.8890809,-73.829472
40.6931332,-73.9698315
40.7214494,-73.9973989
40.7291123,-74.0106725
40.760405,-73.9874743
40.8442462,-73.9337142
40.6690107,-73.9967698
40.7112138,-73.9633775
40.7210624,-73.9981962
40.610949,-73.9536001
40.5907084,-74.1657874
40.718255,-73.8881441
40.5965113,-73.9078755
40.7456688,-73.7924903
40.7741558,-73.9848794
40.6460921,-73.8969027
40.7304639,-73.9514819
40.7433378,-73.908037
40.5254135,-74.2009628
40.8510818,-73.8947885
40.680015,-73.8774282
40.5987306,-73.957332
40.6720608,-73.9035966
40.7620943,-73.7569053
40.7184575,-73.9948089
40.7251432,-73.7533552
40.6320129,-74.0131754
40.6014888,-74.1886293
40.6402647,-74.1351317
40.6923456,-73.8046896
40.78113,-73.9835273
40.7809316,-73.7754672
40.8147666,-73.9187438
40.6839362,-73.9122725
40.6189731,-74.0052266
40.6996983,-73.8212505
40.7087102,-73.7790469
40.7710377,-73.8341189
40.6742563,-73.879883
40.727383,-73.8640999
40.7268658,-73.9799076
40.6829709,-73.976665
40.7883815,-73.9470014
40.720627,-73.9592453
40.8405056,-73.8433047
40.6907986,-73.9563571
40.5451269,-74.139858
40.7018277,-73.7476817
40.7119706,-73.9610289
40.6819714,-73.9288675
40.5803795,-73.9676001
40.6256522,-73.9305234
40.7528926,-73.9873096
40.7488862,-73.9758407
40.74478,-73.9758819
40.722201,-74.0105596
40.8382406,-73.8766813
40.5809605,-73.9646514
40.6809026,-73.9316485
40.6794818,-73.9953743
40.70495,-74.0115487
40.6714571,-73.9141707
40.8522628,-73.8528958
40.8677935,-73.9299884
40.7375298,-73.7074164
40.7287817,-73.926144
40.7367523,-73.8776702
40.633111,-73.9721609
40.7455458,-73.7696534
40.7470784,-73.9813415
40.7063609,-73.9052567
40.7434293,-73.9961278
40.7134676,-73.9985824
40.821446,-73.9503786
40.6723073,-73.7781797
40.7615508,-73.9665842
40.8636341,-73.8716767
40.6961392,-73.8528291
40.8313611,-73.8681515
40.5986096,-73.9386358
40.6601179,-73.9505671
40.5905415,-73.9702235
40.6972484,-73.9328362
40.8224361,-73.8551368
40.7446042,-73.8556128
40.7251589,-73.9465935
40.6524639,-73.9228481
40.7653588,-73.7442823
40.5866702,-73.9661497
40.8783502,-73.8703365
40.6003191,-73.9428907
40.7622904,-73.9861058
40.8401945,-73.9430642
40.7228188,-73.9930913
40.8541998,-73.8544097
40.7394976,-73.9826643
40.7584292,-73.9926328
40.7208226,-73.892256
40.7141828,-73.9533514
40.6611218,-73.9201276
40.6840525,-73.9774579
40.8077723,-73.9454833
40.7494844,-73.9753821
40.668669,-73.8683145
40.7380682,-73.8365592
40.5800806,-73.9598027
40.7619458,-73.7669795
40.7301223,-73.989468
40.7546882,-73.9953547
40.8591383,-73.8182336
40.7224477,-73.908423
40.5768657,-74.0966943
40.7519423,-73.8322954
40.6043968,-74.0689971
40.7205051,-73.9968362
40.8084378,-73.8868077
40.7289813,-73.8823749
40.6893537,-73.8660308
40.8660476,-73.8720598
40.6806649,-73.9026216
40.8247386,-73.9543471
40.7558074,-73.9864031
40.8764513,-73.8481667
40.6994126,-73.9590166
40.6286468,-73.9520675
40.7104699,-73.8509146
40.7014547,-73.9896203
40.8145804,-73.9479488
40.7648161,-73.8149604
40.5919291,-73.9576748
40.727446,-73.8550619
40.6780095,-73.9413784
40.6056732,-74.0309361
40.7576386,-73.9634098
40.7198321,-73.9875432
40.7765927,-73.7528938
40.5836634,-73.9717459
40.830988,-73.9113849
40.8063462,-73.9331715
40.7349392,-73.8048606
40.7464925,-74.0013245
40.7261864,-73.9894289
40.8189919,-73.8918421
40.7457274,-73.9781227
40.6129118,-73.9860324
40.6349117,-74.0101603
40.7348963,-73.8038468
40.6298447,-74.1236145
40.8289226,-73.8371623
40.6286484,-74.0259567
40.7537176,-73.7871125
40.8439096,-73.8804621
40.6335834,-74.0079623
40.7090991,-73.9962116
40.7636554,-73.999047
40.7288907,-73.9716649
40.7599831,-73.9648018
40.6251048,-74.1487686
40.8156923,-73.9486777
40.8578263,-73.8868718
40.7620943,-73.7569053
40.6302391,-74.0168469
40.8156984,-73.9167701
40.8934115,-73.8573621
40.7152095,-73.9842579
40.703309,-73.9925487
40.6508561,-73.9485919
40.7280114,-73.7848278
40.6249577,-74.1457675
40.7922458,-73.9462797
40.7369781,-73.8784023
40.8092721,-73.8812829
40.6047872,-74.0844687
40.8562453,-73.8955793
40.678377,-73.9264919
40.8591383,-73.8182336
40.6670166,-73.9312914
40.7157016,-73.9557817
40.6518653,-73.8653425
40.7446585,-73.9485231
40.7843277,-73.9422456
40.8420358,-73.838129
40.6842783,-73.7830147
40.6999276,-73.9058789
40.6232533,-74.1620822
40.6942755,-73.9018516
40.7551305,-73.9652411
40.7367906,-73.9784973
40.7652999,-73.8396576
40.7534886,-73.9379409
40.5682268,-74.1259949
40.7428888,-73.8624082
40.6480685,-73.9511886
40.7190481,-73.9390876
40.7426584,-73.8462052
40.6664668,-73.8044426
40.8716041,-73.9150586
40.7544157,-73.8785293
40.6449055,-74.0176553
40.7597902,-73.9879256
40.8171165,-73.9480082
40.6827493,-73.8753608
40.6370137,-74.0151472
40.5827584,-74.1304
40.8056394,-73.934392
40.5932616,-74.1106455
40.6397952,-73.9291071
40.8308453,-73.9472242
40.5487845,-74.2107845
40.7509033,-73.9981196
40.7534749,-73.9925287
40.753928,-73.9976034
40.6079544,-73.96096
40.688922,-73.9991472
40.7441866,-73.9918693
40.7529991,-73.9698874
40.7141086,-73.9532051
40.5803156,-73.8354228
40.8069164,-73.9355612
40.6697124,-73.9477302
40.7754662,-73.9648297
40.7124857,-73.8174251
40.8240317,-73.9447582
40.7185558,-73.9882
40.7385878,-73.8083781
40.6572314,-73.9602427
40.7496667,-73.9815717
40.8962424,-73.8724104
40.6962878,-73.9911863
40.8960825,-73.8669163
40.7298259,-74.0106005
40.8716041,-73.9150586
40.645522,-74.07767
40.5885749,-73.8122696
40.7084958,-74.0153438
40.6364648,-73.9117909
40.6500815,-73.9610074
40.6744278,-74.0003161
40.7124628,-73.9924034
40.6656299,-73.7392073
40.7482467,-73.9762885
40.8344318,-73.9103431
40.6771481,-73.8254065
40.7641617,-73.9688897
40.6246554,-73.96617
40.7440912,-73.9763477
40.7308851,-73.9478951
40.6893537,-73.8660308
40.5861184,-73.9360334
40.8401945,-73.9430642
40.7086929,-73.87537
40.838846,-73.8781619
40.731659,-73.9854447
40.6898305,-73.9786242
40.7139131,-73.8300825
40.8462882,-73.8221289
40.770415,-73.9876168
40.8863463,-73.8270053
40.8687616,-73.8643569
40.814055,-73.9348317
40.7027387,-73.802286
40.6762456,-73.9090957
40.5442087,-74.1410398
40.8460925,-73.9447488
40.7573632,-73.9606703
40.762106,-73.9601368
40.6469254,-73.9481769
40.7044239,-73.7928495
40.7476292,-73.9767362
40.6574827,-73.7697628
40.7231303,-73.7580815
40.6739849,-73.9069574
40.8156615,-73.8567845
40.6310923,-73.9070316
40.7189323,-73.9434276
40.7535577,-73.7036103
40.692425,-73.9607374
40.6074657,-74.0851348
40.5615222,-74.1718512
40.7037702,-73.8052116
40.6449535,-73.9518539
40.7580218,-73.9817932
40.6708115,-73.7426333
40.7404731,-73.8644124
40.7440332,-74.003118
40.7095234,-74.0016664
40.8617318,-73.9118139
40.8886216,-73.8344534
40.7698492,-73.9843135
40.6127578,-73.9609211
40.7184302,-74.0005303
40.7759231,-73.9531674
40.7789457,-73.962304
40.6653413,-73.7439268
40.8097014,-73.9030288
40.7143652,-74.0004545
40.688616,-73.9891681
40.7016614,-73.9614533
40.8438234,-73.9165542
40.7406024,-73.8102426
40.7305899,-73.9577094
40.6105232,-73.9811779
40.8089731,-73.9483252
40.6801624,-73.893187
40.7719942,-73.8295805
40.8480389,-73.9328502
40.610693,-74.1183957
40.8507807,-73.9122115
40.7213587,-73.8370262
40.6679631,-73.7715434
40.7724189,-73.9628637
40.7315966,-73.9947898
40.5885616,-74.1458356
40.6739843,-73.8906409
40.7488912,-74.0070233
40.5819158,-73.8297739
40.8420257,-73.8370234
40.6656729,-73.9960494
40.7290865,-73.9813249
40.7567104,-73.9864571
40.688616,-73.9891681
40.5792123,-73.9762585
40.8048401,-73.9127887
40.8548229,-73.911194
40.7408734,-73.9879831
40.7780962,-73.9782926
40.7413253,-73.7847761
40.6358964,-74.0163071
40.615309,-74.1579836
40.6485398,-73.9242472
40.6707918,-73.9948955
40.7536062,-73.9870893
40.6896895,-73.9923627
40.7203211,-73.9940403
40.6966162,-73.8162064
40.7355527,-73.9347786
40.7839004,-73.9740586
40.7763189,-73.962125
40.6643036,-73.95729
40.6988648,-73.8131888
40.6365613,-74.0761787
40.8379725,-73.870043
40.7400002,-73.9475993
40.8322167,-73.9034332
40.6263619,-74.0083001
40.6483605,-73.9270907
40.5960221,-73.7430224
40.7506462,-73.9456564
40.8267939,-73.891911
40.6550478,-73.9563012
40.8367938,-73.846678
40.621061,-73.9319511
40.5951674,-73.7551316
40.7461107,-74.008084
40.7698492,-73.9843135
40.8335582,-73.8577325
40.7590602,-73.9726136
40.6560853,-74.0058422
40.764651,-73.823484
40.6481811,-73.9299991
40.8068298,-73.8844733
40.8210693,-73.8989332
40.7143717,-73.9460683
40.7628268,-73.9339794
40.8013417,-73.9459689
40.5969206,-73.9541103
40.6601526,-73.8533247
40.769314,-73.7393861
40.760405,-73.9874743
40.7059874,-73.8571752
40.7503074,-74.0083661
40.7073355,-73.9432029
40.7253136,-73.7496421
40.7591654,-73.976743
40.6851972,-73.9782759
40.8655497,-73.8615615
40.6233399,-73.9559401
40.6753855,-73.9533642
40.7606468,-73.766605
40.6813546,-73.8802127
40.8587088,-73.9036912
40.6990165,-73.8069565
40.5894516,-73.9605171
40.6756249,-73.8987786
40.8150745,-73.919466
40.7169248,-73.9832149
40.696785,-73.9565804
40.8192235,-73.9106129
40.8859908,-73.827914
40.7639417,-73.8281463
40.7639012,-73.9532241
40.7563226,-73.852285
40.7678602,-73.9640756
40.7546449,-73.860424
40.7596259,-73.7313888
40.5766254,-73.9847729
40.8480389,-73.9328502
40.6773132,-73.8991258
40.8285478,-73.8918901
40.9010633,-73.8615635
40.695859,-73.828888
40.7241363,-73.9926041
40.6102333,-74.1052857
40.6501081,-73.9302061
40.7533873,-73.996304
40.7496032,-73.9795037
40.8418326,-73.8838776
40.8136099,-73.9133371
40.6519753,-73.8654089
40.8504784,-73.9154253
40.7597301,-73.9916833
40.6962153,-73.9752686
40.5838196,-73.9708458
40.7552921,-73.9949215
40.7057904,-74.005522
40.8562878,-73.9138888
40.7624884,-73.9629739
40.6600284,-73.9606015
40.8071867,-73.9242798
40.7385117,-73.7028364
40.7210636,-73.7594419
40.765868,-73.9574126
40.6191056,-73.9583095
40.8653123,-73.9033237
40.7716958,-73.9591816
40.8679507,-73.8704906
40.7437832,-73.9735076
40.5847834,-73.9625504
40.8384966,-73.9398276
40.8691175,-73.8304741
40.6121091,-73.9667815
40.6661587,-73.9953068
40.6961589,-73.7866075
40.7628522,-73.9677279
40.5933231,-73.9646376
40.7508841,-73.7177415
40.7531911,-73.8566625
40.7666318,-73.8890253
40.6632937,-73.8747519
40.8322401,-73.9425001
40.762859,-73.9894015
40.6679452,-73.9907251
40.5449298,-74.1773029
40.8027515,-73.933575
40.7432641,-73.9196285
40.6669528,-73.7663266
40.627573,-73.9765763
40.7403404,-73.9363437
40.7097504,-73.8205668
40.5922093,-74.1933363
40.7141086,-73.9532051
40.5838035,-74.1612448
40.8651448,-73.8720281
40.8884565,-73.841962
40.8223877,-73.9342855
40.8221083,-73.9006117
40.6816856,-73.8715626
40.8683865,-73.8941537
40.7589746,-73.9189996
40.6937879,-73.8117234
40.6523781,-73.9791155
40.6244819,-73.9959257
40.7557562,-73.964786
40.577945,-74.1023153
40.5979864,-73.9641058
40.6090239,-73.9512316
40.6265393,-74.1292031
40.7420652,-73.9092477
40.6816856,-73.8715626
40.7748523,-73.9806585
40.736035,-73.9978061
40.722499,-73.940404
40.7011892,-73.8078807
40.7365766,-73.8540497
40.6464698,-74.0125764
40.7583423,-73.7306107
40.7666318,-73.8890253
40.7467748,-73.7924146
40.7528955,-73.9892442
40.6237244,-73.9746252
40.7233076,-74.00298
40.7121986,-73.8325722
40.7768767,-73.9493719
40.7314251,-73.9464009
40.5861291,-73.9501034
40.6909536,-73.8889507
40.6468531,-74.0192539
40.7214535,-73.8439779
40.7910258,-73.8168233
40.7248848,-73.9474235
40.7302836,-73.8482364
40.7241363,-73.9926041
40.8873099,-73.8641165
40.643574,-73.9716484
40.8127513,-73.9455695
40.7668948,-73.9213906
40.8127726,-73.8822015
40.6280131,-74.0399524
40.6881494,-73.8488335
40.7723306,-73.9453041
40.6669528,-73.7663266
40.6061821,-74.0761261
40.7235211,-73.7625573
40.750161,-73.9043354
40.637108,-73.8933748
40.7559096,-73.9944667
40.6436456,-73.9897771
40.6058212,-73.9802969
40.5882789,-73.9514952
40.7674936,-73.9593177
40.5827584,-74.1304
40.8789364,-73.9166946
40.7276628,-73.9293744
40.7665729,-73.888456
40.7210624,-73.9981962
40.6197521,-73.9159014
40.7165333,-74.0066736
40.6669254,-73.7844606
40.7357781,-73.7465392
40.7562991,-73.8989268
40.7605337,-73.8215565
40.5865724,-74.0920496
40.6799453,-73.9895589
40.6792042,-73.9552939
40.7781806,-73.9565454
40.8514354,-73.9350843
40.7736554,-73.9517248
40.7488634,-73.8927087
40.8435412,-73.8432759
40.7803278,-73.7847503
40.7908008,-73.8239058
40.7178746,-73.8462337
40.6891376,-73.9907077
40.8891758,-73.8441557
40.8474611,-73.944234
40.6117684,-73.9763729
40.7457274,-73.9781227
40.7560484,-73.8807209
40.823567,-73.9376732
40.762106,-73.9601368
40.7305404,-73.9506483
40.8421828,-73.8801255
40.7185558,-73.9882
40.6626765,-73.9456127
40.8234685,-73.92446
40.6947921,-73.9942986
40.5989776,-73.9760102
40.8496222,-73.9193699
40.8488481,-73.9083032
40.6670937,-73.7637567
40.7175491,-73.999311
40.6518799,-73.8958631
40.7605337,-73.8215565
40.6443254,-74.0180605
40.64303,-73.969883
40.6516965,-73.9496688
40.7653354,-73.9061114
40.6826893,-73.7531697
40.6672538,-73.9945425
40.6657507,-73.9792267
40.6663098,-73.7916994
40.7774218,-73.9226491
40.5769818,-73.9815654
40.722355,-73.9932609
40.7029703,-73.8682432
40.7688057,-73.9523204
40.7511221,-73.9712634
40.6840525,-73.9774579
40.7334973,-73.8703694
40.7642781,-73.9730158
40.723996,-73.9086301
40.758981,-73.9959428
40.7244356,-73.8692939
40.8128241,-73.923829
40.7524109,-73.9783479
40.8854806,-73.8583736
40.7024993,-73.9163236
40.8447051,-73.8939854
40.763645,-73.9776872
40.6127685,-74.1268713
40.6670766,-73.7826497
40.5861184,-73.9360334
40.7547274,-73.9778743
40.6775631,-73.9330796
40.6820056,-73.96869
40.7501203,-73.90832
40.7629734,-73.760785
40.637108,-73.8933748
40.7363231,-73.8563019
40.5791996,-73.9819392
40.7332923,-73.9871799
40.8446802,-73.8797596
40.628119,-73.9568484
40.7344729,-73.8631542
40.6906643,-73.8103234
40.6768941,-73.9000457
40.7824745,-73.9808116
40.7850321,-73.9405708
40.6593223,-73.7593365
40.7467523,-73.8923224
40.7313511,-73.9825546
40.6811467,-73.8401278
40.7194601,-73.8911615
40.7019114,-73.936979
40.7400682,-73.935449
40.751081,-73.9868516
40.742258,-73.9776727
40.6274552,-73.9780678
40.8404983,-73.9459843
40.7775048,-73.9549463
